#1:ConfigNumber 2:X2 3:PL 3:BBE NUMCOLORS 3
1000 0.440036 0.45124 0.468669 0.439467 0.417776 0.447074 0.419912 0.460971 0.419912 0.447074 0.417776 0.439467 0.468669 0.45124 0.440036 7.49429 
1001 0.439448 0.473468 0.474724 0.470369 0.421333 0.497532 0.4334 0.457871 0.4334 0.497532 0.421333 0.470369 0.474724 0.473468 0.439448 7.69296 
1002 0.552244 0.55476 0.549028 0.548886 0.488661 0.587932 0.507884 0.520533 0.507884 0.587932 0.488661 0.548886 0.549028 0.55476 0.552244 7.94525 
1003 0.353356 0.400519 0.416428 0.444626 0.345664 0.45213 0.371754 0.415888 0.371754 0.45213 0.345664 0.444626 0.416428 0.400519 0.353356 7.70604 
1004 0.413808 0.49083 0.444115 0.512072 0.414717 0.539578 0.42208 0.465661 0.42208 0.539578 0.414717 0.512072 0.444115 0.49083 0.413808 7.64837 
1005 0.44655 0.487566 0.396828 0.51348 0.438508 0.527007 0.40865 0.479919 0.40865 0.527007 0.438508 0.51348 0.396828 0.487566 0.44655 7.68308 
1006 0.434646 0.494206 0.37476 0.482389 0.401365 0.506816 0.400583 0.500298 0.400583 0.506816 0.401365 0.482389 0.37476 0.494206 0.434646 7.75959 
1007 0.4698 0.480486 0.45364 0.500045 0.457226 0.513596 0.465379 0.492565 0.465379 0.513596 0.457226 0.500045 0.45364 0.480486 0.4698 7.74695 
1008 0.358776 0.384167 0.354708 0.391672 0.359933 0.396472 0.36514 0.388681 0.36514 0.396472 0.359933 0.391672 0.354708 0.384167 0.358776 7.84933 
1009 0.430717 0.401109 0.40612 0.436073 0.433082 0.439409 0.417724 0.414791 0.417724 0.439409 0.433082 0.436073 0.40612 0.401109 0.430717 7.8363 
1010 0.461246 0.443324 0.44752 0.455034 0.469252 0.459928 0.449327 0.438719 0.449327 0.459928 0.469252 0.455034 0.44752 0.443324 0.461246 8.00138 
1011 0.454546 0.449559 0.432572 0.44727 0.454198 0.459378 0.449802 0.433059 0.449802 0.459378 0.454198 0.44727 0.432572 0.449559 0.454546 8.1007 
1012 0.429158 0.452596 0.437806 0.450744 0.463987 0.458497 0.440609 0.417427 0.440609 0.458497 0.463987 0.450744 0.437806 0.452596 0.429158 8.24253 
1013 0.38457 0.428631 0.395284 0.444265 0.39053 0.427476 0.390778 0.415127 0.390778 0.427476 0.39053 0.444265 0.395284 0.428631 0.38457 8.02013 
1014 0.427816 0.43572 0.442011 0.460846 0.458658 0.446683 0.451147 0.417094 0.451147 0.446683 0.458658 0.460846 0.442011 0.43572 0.427816 7.91002 
1015 0.424987 0.393377 0.395638 0.467625 0.479659 0.43273 0.44238 0.386215 0.44238 0.43273 0.479659 0.467625 0.395638 0.393377 0.424987 7.97888 
1016 0.425342 0.44005 0.429496 0.494162 0.470998 0.497773 0.457823 0.409038 0.457823 0.497773 0.470998 0.494162 0.429496 0.44005 0.425342 7.99925 
1017 0.513478 0.575647 0.544117 0.574985 0.517692 0.589792 0.537252 0.525665 0.537252 0.589792 0.517692 0.574985 0.544117 0.575647 0.513478 7.77868 
1018 0.583074 0.694626 0.611225 0.660229 0.58483 0.619604 0.622414 0.575078 0.622414 0.619604 0.58483 0.660229 0.611225 0.694626 0.583074 7.91827 
1019 0.705542 0.754228 0.712938 0.687514 0.640774 0.679704 0.69987 0.657156 0.69987 0.679704 0.640774 0.687514 0.712938 0.754228 0.705542 8.25196 
1020 0.785711 0.818528 0.799164 0.704011 0.683844 0.688222 0.667893 0.644175 0.667893 0.688222 0.683844 0.704011 0.799164 0.818528 0.785711 8.12194 
1021 0.812948 0.851686 0.818674 0.753217 0.73991 0.698895 0.684207 0.679978 0.684207 0.698895 0.73991 0.753217 0.818674 0.851686 0.812948 8.07631 
1022 0.805807 0.774742 0.806309 0.745403 0.715844 0.688279 0.686245 0.6911 0.686245 0.688279 0.715844 0.745403 0.806309 0.774742 0.805807 7.97951 
1023 0.865068 0.837225 0.828945 0.83466 0.80741 0.802562 0.802924 0.875718 0.802924 0.802562 0.80741 0.83466 0.828945 0.837225 0.865068 8.0457 
1024 0.793119 0.810948 0.736714 0.801445 0.742079 0.818895 0.75564 0.822693 0.75564 0.818895 0.742079 0.801445 0.736714 0.810948 0.793119 7.93857 
1025 0.923003 0.899248 0.870472 0.891243 0.873298 0.899189 0.919359 0.956862 0.919359 0.899189 0.873298 0.891243 0.870472 0.899248 0.923003 7.88402 
1026 1.06045 1.00426 0.998547 1.02111 1.00791 1.01464 1.07461 1.0772 1.07461 1.01464 1.00791 1.02111 0.998547 1.00426 1.06045 7.98748 
1027 1.10888 1.05176 1.0379 1.05561 1.02734 1.06321 1.10327 1.14264 1.10327 1.06321 1.02734 1.05561 1.0379 1.05176 1.10888 8.02575 
1028 0.959918 0.862326 0.837296 0.850086 0.876012 0.89935 0.943267 0.971274 0.943267 0.89935 0.876012 0.850086 0.837296 0.862326 0.959918 8.0568 
