 #apbc
 #BFSS matrix model
 #gauged theory
 #pure bosonic theory
 #naive lattice action
 #size of the gauge group: nmat=           3
 #size of the lattice: Nt=          32
 #Temperature=  0.16000000000000000     
 #g_alpha=   10000.000000000000     
 #g_R=   100.00000000000000     
 #RCUT=   4.2999999999999998     
 #(TrX^2 is constrained so that TrX^2 < RCUT)
 #ntau=           8
 #nratio=           3
 #dtau for xmat=   4.0000000000000001E-002
 #dtau for alpha=   4.0000000000000001E-002
 #CG stopping condition: relative error=   1.0000000000000000E-010
 #CG stopping condition: maximum CG iteration=        1000
 #upper limit of remez approximation (Largest eigenvalue of D^dag*D must be smaller than this):   1000.0000000000000     
 #init=           1
 #(init; 0 -> old config, 1 -> new config, 2-> fuzzy sphere)
 #imetropolis=           0
 #(imetropolis=1 -> no Metropolis test,just for thermalization)
 #output configuration:conN4S4T20M10_apbc_1.dat                                                                            
 #iaccelerate=           1
 #(iaccelerate; 0 -> read from acc_input, 1-> naive)
 #Fourier acceleration file obtained from this run:acc_N4S4T20M10_apbc_1.dat                                                                           
 #log of the CG solver is saved in:CG_N4S4T20M10_apbc_1.dat                                                                            
 # traj,ham_fin-ham_init, number of constraint violation,number of CG-err,CG-iteration,energy, |Pol.|, trX^2, tr[X,Y]^2,acceptance
 #-----------------------------------------------
       1       0.3150353       0.3071627       0.3003830       0.2937278       0.2884485       0.2847158       0.2821831       0.2794705       0.2774395       0.2769817       0.2783795       0.2791605       0.2803337       0.2809926       0.2805385       0.2800813
       2       1.1554444       1.1237605       1.0960726       1.0668916       1.0428581       1.0282615       1.0155051       1.0068868       1.0028955       1.0014681       1.0011971       0.9995757       0.9997063       0.9939909       0.9919096       0.9907424
       3       1.9504244       1.8709531       1.7939439       1.7127448       1.6430533       1.5871456       1.5482551       1.5282532       1.5137027       1.5119945       1.5204376       1.5353821       1.5626448       1.5853732       1.6001019       1.6043666
       4       2.0404705       1.9678165       1.9183411       1.8731444       1.8422743       1.8180907       1.7945702       1.7827939       1.7711412       1.7565047       1.7414137       1.7293903       1.7374282       1.7495555       1.7531853       1.7542091
       5       2.4024395       2.2976710       2.2386517       2.1748684       2.1178150       2.0838841       2.0524518       2.0370729       2.0240677       2.0013801       1.9746239       1.9619906       1.9816967       2.0097294       2.0210491       2.0217042
       6       2.6448209       2.5353961       2.4832963       2.4327824       2.4047514       2.3728422       2.3295860       2.2989131       2.2628353       2.2275653       2.1979301       2.1738968       2.1773655       2.1808373       2.1849695       2.1964675
       7       3.0594833       2.8984262       2.7898946       2.6879343       2.6295490       2.5938979       2.5414806       2.4893779       2.4246280       2.3640773       2.3624658       2.3747733       2.3926064       2.4184757       2.4251715       2.4284101
       8       3.7615685       3.5485020       3.3873331       3.2459671       3.1784469       3.1436287       3.0738174       3.0021902       2.9249484       2.8661482       2.8724614       2.9016089       2.9395819       3.0119377       3.0502357       3.0514151
       9       4.1707385       3.9869775       3.8499899       3.7636866       3.7086287       3.6770373       3.6208279       3.5601859       3.5290675       3.5015350       3.4829621       3.4613781       3.4556653       3.4462650       3.4180899       3.3869203
      10       3.9085216       3.7118642       3.5911874       3.5005883       3.4454828       3.4300670       3.4121265       3.4135786       3.4221483       3.3961120       3.3674542       3.3214726       3.2852359       3.2671585       3.2409881       3.2070091
