#1:ConfigNumber 2:X2 3:PL 3:BBE NUMCOLORS 3
500 5.73531 5.51304 5.44509 5.35933 5.30706 5.26277 5.21908 5.18843 5.20228 5.21681 5.171 5.22085 5.22407 5.20891 5.17318 5.2075 5.17318 5.20891 5.22407 5.22085 5.171 5.21681 5.20228 5.18843 5.21908 5.26277 5.30706 5.35933 5.44509 5.51304 5.73531 6.81753 
501 5.5166 5.33723 5.24614 5.1617 5.05808 4.95487 4.96626 4.95261 4.9354 4.93175 5.00283 5.03832 5.0604 5.12239 5.10289 5.09769 5.10289 5.12239 5.0604 5.03832 5.00283 4.93175 4.9354 4.95261 4.96626 4.95487 5.05808 5.1617 5.24614 5.33723 5.5166 6.70547 
502 5.76914 5.57402 5.47311 5.3873 5.24208 5.1801 5.1903 5.17495 5.18959 5.17645 5.24428 5.24711 5.31004 5.32107 5.3134 5.28267 5.3134 5.32107 5.31004 5.24711 5.24428 5.17645 5.18959 5.17495 5.1903 5.1801 5.24208 5.3873 5.47311 5.57402 5.76914 6.85565 
503 5.84795 5.6034 5.55452 5.5368 5.36549 5.31394 5.30967 5.29664 5.3171 5.31111 5.38153 5.41272 5.39754 5.38022 5.41385 5.42764 5.41385 5.38022 5.39754 5.41272 5.38153 5.31111 5.3171 5.29664 5.30967 5.31394 5.36549 5.5368 5.55452 5.6034 5.84795 6.94002 
504 5.96751 5.71472 5.60728 5.58435 5.54616 5.49288 5.37242 5.39138 5.40859 5.46938 5.51488 5.51405 5.42938 5.49144 5.52597 5.58675 5.52597 5.49144 5.42938 5.51405 5.51488 5.46938 5.40859 5.39138 5.37242 5.49288 5.54616 5.58435 5.60728 5.71472 5.96751 7.01939 
505 5.92075 5.64561 5.54308 5.55099 5.48633 5.41292 5.3712 5.38908 5.4039 5.45912 5.4234 5.43548 5.38309 5.37567 5.41111 5.45407 5.41111 5.37567 5.38309 5.43548 5.4234 5.45912 5.4039 5.38908 5.3712 5.41292 5.48633 5.55099 5.54308 5.64561 5.92075 6.96838 
506 6.08814 5.83061 5.6571 5.61737 5.5611 5.55333 5.53697 5.56757 5.57881 5.62482 5.5957 5.60919 5.61319 5.58319 5.56654 5.58949 5.56654 5.58319 5.61319 5.60919 5.5957 5.62482 5.57881 5.56757 5.53697 5.55333 5.5611 5.61737 5.6571 5.83061 6.08814 7.05561 
507 6.49227 6.17558 6.01718 5.89224 5.83186 5.81495 5.85225 5.83685 5.81172 5.79073 5.79589 5.81754 5.86181 5.82842 5.80315 5.85785 5.80315 5.82842 5.86181 5.81754 5.79589 5.79073 5.81172 5.83685 5.85225 5.81495 5.83186 5.89224 6.01718 6.17558 6.49227 7.2418 
508 6.69927 6.40472 6.26136 6.15467 6.11228 6.05373 6.09413 6.08341 6.01339 5.99986 6.05107 6.05887 6.07333 6.03041 6.01501 6.02872 6.01501 6.03041 6.07333 6.05887 6.05107 5.99986 6.01339 6.08341 6.09413 6.05373 6.11228 6.15467 6.26136 6.40472 6.69927 7.38132 
509 6.67486 6.40761 6.16501 6.10807 6.05745 6.08771 6.10379 6.08744 6.06534 6.05141 6.01357 6.04458 6.00385 5.93188 5.89647 5.92626 5.89647 5.93188 6.00385 6.04458 6.01357 6.05141 6.06534 6.08744 6.10379 6.08771 6.05745 6.10807 6.16501 6.40761 6.67486 7.36452 
