#1:ConfigNumber 2:X2 3:PL 3:BBE NUMCOLORS 3
500 6.08477 5.84466 5.67208 5.63814 5.60668 5.61414 5.59097 5.55655 5.55379 5.62622 5.66587 5.60912 5.64578 5.5682 5.59 5.50977 5.59 5.5682 5.64578 5.60912 5.66587 5.62622 5.55379 5.55655 5.59097 5.61414 5.60668 5.63814 5.67208 5.84466 6.08477 7.04835 
501 6.2268 5.92799 5.81594 5.71818 5.69811 5.66802 5.68813 5.69443 5.75848 5.78446 5.79754 5.74746 5.69305 5.57597 5.62108 5.67362 5.62108 5.57597 5.69305 5.74746 5.79754 5.78446 5.75848 5.69443 5.68813 5.66802 5.69811 5.71818 5.81594 5.92799 6.2268 7.1072 
502 6.07033 5.84411 5.68997 5.64489 5.60383 5.55004 5.52642 5.5631 5.61252 5.55341 5.57762 5.58093 5.49542 5.50503 5.48646 5.54553 5.48646 5.50503 5.49542 5.58093 5.57762 5.55341 5.61252 5.5631 5.52642 5.55004 5.60383 5.64489 5.68997 5.84411 6.07033 7.033 
503 6.16637 5.85505 5.71857 5.62692 5.61359 5.63243 5.61342 5.57273 5.6503 5.63366 5.6006 5.61069 5.5734 5.53483 5.52154 5.54822 5.52154 5.53483 5.5734 5.61069 5.6006 5.63366 5.6503 5.57273 5.61342 5.63243 5.61359 5.62692 5.71857 5.85505 6.16637 7.06994 
504 6.13951 5.80062 5.68085 5.61142 5.56515 5.52495 5.50792 5.52474 5.56059 5.54368 5.47741 5.44534 5.47876 5.50507 5.50797 5.46531 5.50797 5.50507 5.47876 5.44534 5.47741 5.54368 5.56059 5.52474 5.50792 5.52495 5.56515 5.61142 5.68085 5.80062 6.13951 7.04835 
505 5.92349 5.63691 5.5387 5.51226 5.46176 5.3782 5.3736 5.38844 5.39224 5.34999 5.29247 5.25863 5.27273 5.32571 5.30342 5.23935 5.30342 5.32571 5.27273 5.25863 5.29247 5.34999 5.39224 5.38844 5.3736 5.3782 5.46176 5.51226 5.5387 5.63691 5.92349 6.94203 
506 5.84406 5.55665 5.40821 5.43143 5.36126 5.25829 5.25912 5.31355 5.30612 5.26161 5.18962 5.17984 5.20345 5.29698 5.24404 5.23545 5.24404 5.29698 5.20345 5.17984 5.18962 5.26161 5.30612 5.31355 5.25912 5.25829 5.36126 5.43143 5.40821 5.55665 5.84406 6.86345 
507 5.79227 5.5678 5.47069 5.36027 5.26818 5.22457 5.23508 5.21419 5.21199 5.15597 5.20903 5.25201 5.25653 5.33826 5.38607 5.43896 5.38607 5.33826 5.25653 5.25201 5.20903 5.15597 5.21199 5.21419 5.23508 5.22457 5.26818 5.36027 5.47069 5.5678 5.79227 6.87346 
508 5.62433 5.4165 5.28247 5.19409 5.19023 5.15108 5.15989 5.15985 5.13268 5.1327 5.13548 5.14229 5.16156 5.17639 5.21089 5.20292 5.21089 5.17639 5.16156 5.14229 5.13548 5.1327 5.13268 5.15985 5.15989 5.15108 5.19023 5.19409 5.28247 5.4165 5.62433 6.76304 
509 5.64999 5.47671 5.38369 5.29125 5.31508 5.26859 5.19902 5.2691 5.20371 5.28374 5.27759 5.28335 5.23407 5.26294 5.27914 5.32225 5.27914 5.26294 5.23407 5.28335 5.27759 5.28374 5.20371 5.2691 5.19902 5.26859 5.31508 5.29125 5.38369 5.47671 5.64999 6.84631 
510 5.79971 5.61594 5.44871 5.37651 5.39172 5.2994 5.30776 5.33353 5.30755 5.28549 5.27373 5.2775 5.33972 5.35865 5.3823 5.40769 5.3823 5.35865 5.33972 5.2775 5.27373 5.28549 5.30755 5.33353 5.30776 5.2994 5.39172 5.37651 5.44871 5.61594 5.79971 6.91353 
511 5.78563 5.62055 5.51605 5.45233 5.40833 5.31449 5.32469 5.34127 5.32448 5.38847 5.35215 5.34611 5.40623 5.3852 5.35352 5.41508 5.35352 5.3852 5.40623 5.34611 5.35215 5.38847 5.32448 5.34127 5.32469 5.31449 5.40833 5.45233 5.51605 5.62055 5.78563 6.9432 
512 6.03076 5.79475 5.69716 5.63 5.571 5.469 5.50218 5.54453 5.5212 5.54814 5.58528 5.59039 5.6058 5.5904 5.54626 5.60613 5.54626 5.5904 5.6058 5.59039 5.58528 5.54814 5.5212 5.54453 5.50218 5.469 5.571 5.63 5.69716 5.79475 6.03076 7.06739 
513 6.2523 5.9873 5.88217 5.81117 5.75889 5.69661 5.74732 5.68229 5.67405 5.77339 5.77774 5.73659 5.72952 5.73156 5.74979 5.68697 5.74979 5.73156 5.72952 5.73659 5.77774 5.77339 5.67405 5.68229 5.74732 5.69661 5.75889 5.81117 5.88217 5.9873 6.2523 7.18846 
514 6.06575 5.84234 5.71865 5.66968 5.59232 5.55497 5.56275 5.5196 5.53191 5.55729 5.55266 5.54867 5.51399 5.48672 5.49904 5.53718 5.49904 5.48672 5.51399 5.54867 5.55266 5.55729 5.53191 5.5196 5.56275 5.55497 5.59232 5.66968 5.71865 5.84234 6.06575 7.07415 
515 5.91078 5.67491 5.62282 5.53853 5.46404 5.37791 5.39516 5.39192 5.3793 5.39623 5.45112 5.45494 5.39765 5.4098 5.45305 5.52624 5.45305 5.4098 5.39765 5.45494 5.45112 5.39623 5.3793 5.39192 5.39516 5.37791 5.46404 5.53853 5.62282 5.67491 5.91078 6.97672 
516 6.04076 5.75783 5.72042 5.70732 5.63156 5.51189 5.56351 5.61885 5.54773 5.49715 5.5544 5.59585 5.60081 5.58889 5.58029 5.60997 5.58029 5.58889 5.60081 5.59585 5.5544 5.49715 5.54773 5.61885 5.56351 5.51189 5.63156 5.70732 5.72042 5.75783 6.04076 7.07194 
517 5.83305 5.59991 5.50989 5.52887 5.51687 5.41605 5.40971 5.42035 5.41251 5.40282 5.42778 5.45713 5.46847 5.47564 5.4724 5.45167 5.4724 5.47564 5.46847 5.45713 5.42778 5.40282 5.41251 5.42035 5.40971 5.41605 5.51687 5.52887 5.50989 5.59991 5.83305 6.97004 
518 6.19735 5.97987 5.86556 5.74618 5.78464 5.69767 5.70872 5.73758 5.69995 5.75222 5.7833 5.82453 5.83534 5.81636 5.77627 5.77798 5.77627 5.81636 5.83534 5.82453 5.7833 5.75222 5.69995 5.73758 5.70872 5.69767 5.78464 5.74618 5.86556 5.97987 6.19735 7.16625 
519 5.96258 5.74158 5.59652 5.51258 5.48666 5.43189 5.44558 5.49687 5.52265 5.5114 5.51802 5.55343 5.58607 5.59096 5.57087 5.58273 5.57087 5.59096 5.58607 5.55343 5.51802 5.5114 5.52265 5.49687 5.44558 5.43189 5.48666 5.51258 5.59652 5.74158 5.96258 7.01823 
520 5.92941 5.67636 5.53636 5.54377 5.47823 5.42986 5.32525 5.33966 5.37426 5.46279 5.53164 5.53292 5.52706 5.53694 5.56087 5.60041 5.56087 5.53694 5.52706 5.53292 5.53164 5.46279 5.37426 5.33966 5.32525 5.42986 5.47823 5.54377 5.53636 5.67636 5.92941 6.99165 
521 6.16685 5.94989 5.77854 5.77992 5.73221 5.70766 5.58634 5.62016 5.65826 5.76808 5.77608 5.87301 5.79229 5.81916 5.75319 5.85923 5.75319 5.81916 5.79229 5.87301 5.77608 5.76808 5.65826 5.62016 5.58634 5.70766 5.73221 5.77992 5.77854 5.94989 6.16685 7.14738 
