#1:ConfigNumber 2:X2 3:PL 3:BBE NUMCOLORS 3
500 6.64033 6.30033 6.0497 5.85811 5.75625 5.58288 5.46176 5.47995 5.56139 5.65148 5.64725 5.70665 5.86387 5.81603 5.74187 5.68719 5.74187 5.81603 5.86387 5.70665 5.64725 5.65148 5.56139 5.47995 5.46176 5.58288 5.75625 5.85811 6.0497 6.30033 6.64033 7.19635 
501 6.75957 6.38976 6.14926 5.98317 5.83167 5.67464 5.58203 5.5333 5.56132 5.67487 5.68888 5.75992 5.86581 5.89872 5.85446 5.83713 5.85446 5.89872 5.86581 5.75992 5.68888 5.67487 5.56132 5.5333 5.58203 5.67464 5.83167 5.98317 6.14926 6.38976 6.75957 7.23843 
502 6.63836 6.28628 6.02246 5.89137 5.69486 5.51588 5.41057 5.39186 5.39889 5.42628 5.46879 5.54702 5.63875 5.65339 5.67817 5.67399 5.67817 5.65339 5.63875 5.54702 5.46879 5.42628 5.39889 5.39186 5.41057 5.51588 5.69486 5.89137 6.02246 6.28628 6.63836 7.14044 
503 6.48308 6.2014 5.9128 5.7905 5.65449 5.4742 5.34166 5.22997 5.27516 5.27471 5.38343 5.44497 5.51917 5.54125 5.55985 5.51514 5.55985 5.54125 5.51917 5.44497 5.38343 5.27471 5.27516 5.22997 5.34166 5.4742 5.65449 5.7905 5.9128 6.2014 6.48308 7.09885 
504 6.43475 6.12465 5.84986 5.73014 5.65108 5.4968 5.41833 5.31474 5.31619 5.33123 5.38886 5.40789 5.41474 5.45869 5.45607 5.52769 5.45607 5.45869 5.41474 5.40789 5.38886 5.33123 5.31619 5.31474 5.41833 5.4968 5.65108 5.73014 5.84986 6.12465 6.43475 7.08403 
505 6.4355 6.12614 5.88277 5.76893 5.64649 5.51327 5.43246 5.33988 5.32685 5.29864 5.3935 5.47647 5.49234 5.50733 5.44116 5.49225 5.44116 5.50733 5.49234 5.47647 5.3935 5.29864 5.32685 5.33988 5.43246 5.51327 5.64649 5.76893 5.88277 6.12614 6.4355 7.10425 
506 6.80318 6.49022 6.26938 6.08694 5.88911 5.79086 5.65979 5.5537 5.49793 5.53762 5.5676 5.68558 5.74767 5.75867 5.65746 5.63374 5.65746 5.75867 5.74767 5.68558 5.5676 5.53762 5.49793 5.5537 5.65979 5.79086 5.88911 6.08694 6.26938 6.49022 6.80318 7.26979 
507 6.82384 6.51893 6.27205 6.13581 5.96901 5.82126 5.66276 5.61427 5.55642 5.60417 5.59475 5.66315 5.72127 5.76729 5.70339 5.67387 5.70339 5.76729 5.72127 5.66315 5.59475 5.60417 5.55642 5.61427 5.66276 5.82126 5.96901 6.13581 6.27205 6.51893 6.82384 7.29034 
508 6.72829 6.43092 6.20285 6.11767 5.93931 5.76212 5.60454 5.56863 5.51936 5.53296 5.55709 5.64922 5.65766 5.6888 5.64549 5.63961 5.64549 5.6888 5.65766 5.64922 5.55709 5.53296 5.51936 5.56863 5.60454 5.76212 5.93931 6.11767 6.20285 6.43092 6.72829 7.24304 
509 6.55094 6.30262 6.12347 5.98187 5.9071 5.69728 5.55744 5.48594 5.45632 5.4602 5.52503 5.58977 5.62366 5.61349 5.58481 5.57197 5.58481 5.61349 5.62366 5.58977 5.52503 5.4602 5.45632 5.48594 5.55744 5.69728 5.9071 5.98187 6.12347 6.30262 6.55094 7.17596 
