#1:ConfigNumber 2:X2 3:PL 3:BBE NUMCOLORS 3
500 6.04946 5.78618 5.62427 5.45542 5.30633 5.17106 5.10021 5.07302 5.08082 5.11795 5.15838 5.23939 5.29276 5.30285 5.33506 5.34154 5.33506 5.30285 5.29276 5.23939 5.15838 5.11795 5.08082 5.07302 5.10021 5.17106 5.30633 5.45542 5.62427 5.78618 6.04946 6.91641 
501 5.75467 5.4839 5.34183 5.17995 5.04912 4.96868 4.88657 4.85288 4.89271 4.89161 4.89007 4.95149 5.01078 5.03467 5.06082 5.08396 5.06082 5.03467 5.01078 4.95149 4.89007 4.89161 4.89271 4.85288 4.88657 4.96868 5.04912 5.17995 5.34183 5.4839 5.75467 6.74144 
502 5.87461 5.60734 5.41886 5.2205 5.12796 5.05228 5.00555 4.97886 4.94636 4.98607 4.96407 5.11423 5.17204 5.12876 5.1559 5.18914 5.1559 5.12876 5.17204 5.11423 4.96407 4.98607 4.94636 4.97886 5.00555 5.05228 5.12796 5.2205 5.41886 5.60734 5.87461 6.80442 
503 5.87542 5.56582 5.33395 5.05898 4.94254 4.89883 4.90936 4.88332 4.85783 4.85211 4.87026 4.96454 4.98232 4.93785 4.96848 5.00737 4.96848 4.93785 4.98232 4.96454 4.87026 4.85211 4.85783 4.88332 4.90936 4.89883 4.94254 5.05898 5.33395 5.56582 5.87542 6.7394 
504 5.87993 5.55813 5.34277 5.07062 4.94793 4.93271 4.86313 4.86648 4.84177 4.86343 4.88871 4.95153 4.95054 4.98171 5.03461 5.05395 5.03461 4.98171 4.95054 4.95153 4.88871 4.86343 4.84177 4.86648 4.86313 4.93271 4.94793 5.07062 5.34277 5.55813 5.87993 6.74586 
505 5.66432 5.35365 5.1286 4.96754 4.86241 4.79572 4.71002 4.66313 4.65704 4.67052 4.70453 4.71139 4.79712 4.80654 4.82383 4.87767 4.82383 4.80654 4.79712 4.71139 4.70453 4.67052 4.65704 4.66313 4.71002 4.79572 4.86241 4.96754 5.1286 5.35365 5.66432 6.59428 
506 5.8565 5.55041 5.25646 5.05502 4.98358 4.96309 4.894 4.82528 4.79875 4.81368 4.87085 4.96086 5.02242 5.00867 4.98377 5.0065 4.98377 5.00867 5.02242 4.96086 4.87085 4.81368 4.79875 4.82528 4.894 4.96309 4.98358 5.05502 5.25646 5.55041 5.8565 6.68697 
507 6.19697 5.73136 5.3893 5.23291 5.15837 5.04716 4.98488 5.0078 4.95032 4.98996 5.06854 5.1406 5.16572 5.13667 5.14548 5.14257 5.14548 5.13667 5.16572 5.1406 5.06854 4.98996 4.95032 5.0078 4.98488 5.04716 5.15837 5.23291 5.3893 5.73136 6.19697 6.77089 
508 6.60346 6.15349 5.72641 5.55411 5.44676 5.3087 5.19816 5.15625 5.23886 5.3024 5.44669 5.44122 5.41578 5.38773 5.45742 5.48284 5.45742 5.38773 5.41578 5.44122 5.44669 5.3024 5.23886 5.15625 5.19816 5.3087 5.44676 5.55411 5.72641 6.15349 6.60346 6.9588 
509 6.40917 5.93477 5.56222 5.40302 5.24321 5.12406 5.08894 5.06951 5.11145 5.21315 5.28094 5.24964 5.21894 5.24237 5.3473 5.35212 5.3473 5.24237 5.21894 5.24964 5.28094 5.21315 5.11145 5.06951 5.08894 5.12406 5.24321 5.40302 5.56222 5.93477 6.40917 6.84228 
