#1:ConfigNumber 2:X2 3:PL 3:BBE NUMCOLORS 3
500 5.58843 5.15324 4.92975 4.949 4.90192 4.82198 4.81666 4.93516 5.02562 5.00952 4.95865 4.99351 5.05621 5.03756 5.02121 4.95788 5.02121 5.03756 5.05621 4.99351 4.95865 5.00952 5.02562 4.93516 4.81666 4.82198 4.90192 4.949 4.92975 5.15324 5.58843 6.64645 
501 5.55103 5.08402 4.94552 4.92784 4.87698 4.81002 4.85665 4.99679 5.04127 4.9628 4.92513 4.99439 5.06095 5.01189 4.98828 4.95677 4.98828 5.01189 5.06095 4.99439 4.92513 4.9628 5.04127 4.99679 4.85665 4.81002 4.87698 4.92784 4.94552 5.08402 5.55103 6.66842 
502 5.67285 5.2761 5.06546 5.04445 4.92458 4.92841 4.92662 5.05333 5.14568 5.12902 5.08708 5.08186 5.10772 5.02966 5.00166 4.98838 5.00166 5.02966 5.10772 5.08186 5.08708 5.12902 5.14568 5.05333 4.92662 4.92841 4.92458 5.04445 5.06546 5.2761 5.67285 6.73471 
503 5.61569 5.30912 5.15921 5.08775 4.96462 4.96323 4.98959 5.07419 5.12983 5.16534 5.15134 5.16806 5.12609 5.0161 5.02123 5.05277 5.02123 5.0161 5.12609 5.16806 5.15134 5.16534 5.12983 5.07419 4.98959 4.96323 4.96462 5.08775 5.15921 5.30912 5.61569 6.74468 
504 5.7789 5.54025 5.34336 5.23945 5.11657 5.13694 5.10545 5.18869 5.30184 5.40607 5.35241 5.40236 5.32582 5.238 5.21051 5.22933 5.21051 5.238 5.32582 5.40236 5.35241 5.40607 5.30184 5.18869 5.10545 5.13694 5.11657 5.23945 5.34336 5.54025 5.7789 6.84248 
505 5.80976 5.52434 5.39344 5.27685 5.15234 5.15492 5.16956 5.28699 5.35305 5.38082 5.39987 5.42125 5.31511 5.25743 5.20816 5.2435 5.20816 5.25743 5.31511 5.42125 5.39987 5.38082 5.35305 5.28699 5.16956 5.15492 5.15234 5.27685 5.39344 5.52434 5.80976 6.8414 
506 5.8235 5.59348 5.43086 5.36474 5.31712 5.23837 5.23641 5.29481 5.31526 5.41194 5.43914 5.43429 5.36702 5.32344 5.30712 5.28811 5.30712 5.32344 5.36702 5.43429 5.43914 5.41194 5.31526 5.29481 5.23641 5.23837 5.31712 5.36474 5.43086 5.59348 5.8235 6.85441 
507 5.97638 5.69657 5.57596 5.49313 5.47404 5.43771 5.37676 5.39284 5.46571 5.51314 5.52722 5.51684 5.43751 5.42137 5.41142 5.42204 5.41142 5.42137 5.43751 5.51684 5.52722 5.51314 5.46571 5.39284 5.37676 5.43771 5.47404 5.49313 5.57596 5.69657 5.97638 6.91852 
508 6.0178 5.81126 5.64502 5.54786 5.55246 5.47395 5.42167 5.45782 5.52421 5.53628 5.57882 5.535 5.54181 5.51826 5.50548 5.44982 5.50548 5.51826 5.54181 5.535 5.57882 5.53628 5.52421 5.45782 5.42167 5.47395 5.55246 5.54786 5.64502 5.81126 6.0178 6.97696 
509 6.24092 5.92788 5.77146 5.70095 5.72075 5.65126 5.57858 5.60296 5.73902 5.85438 5.87954 5.78953 5.70937 5.67671 5.61814 5.56223 5.61814 5.67671 5.70937 5.78953 5.87954 5.85438 5.73902 5.60296 5.57858 5.65126 5.72075 5.70095 5.77146 5.92788 6.24092 7.11405 
