#1:ConfigNumber 2:X2 3:PL 3:BBE NUMCOLORS 3
500 8.39358 8.07627 8.11657 7.84993 7.93517 8.17775 8.44747 8.33411 8.44747 8.17775 7.93517 7.84993 8.11657 8.07627 8.39358 8.49911 
501 7.88977 7.65095 7.26532 7.21559 7.27954 7.75466 7.95108 7.9495 7.95108 7.75466 7.27954 7.21559 7.26532 7.65095 7.88977 8.21405 
502 8.23552 7.79058 7.46526 7.39566 7.4982 7.9253 8.08619 8.2187 8.08619 7.9253 7.4982 7.39566 7.46526 7.79058 8.23552 8.31006 
503 7.85176 7.43513 7.33743 7.25864 7.34141 7.62659 7.71137 7.71814 7.71137 7.62659 7.34141 7.25864 7.33743 7.43513 7.85176 8.18742 
504 8.30255 7.90378 7.83465 7.80741 7.86231 8.02132 8.09303 8.33624 8.09303 8.02132 7.86231 7.80741 7.83465 7.90378 8.30255 8.41715 
505 8.38277 8.0333 8.10987 7.85452 7.78944 8.17688 8.09926 8.36741 8.09926 8.17688 7.78944 7.85452 8.10987 8.0333 8.38277 8.43847 
506 7.83325 7.60847 7.65951 7.39705 7.28354 7.68293 7.69662 7.90276 7.69662 7.68293 7.28354 7.39705 7.65951 7.60847 7.83325 8.2115 
507 7.9294 7.64631 7.68112 7.4975 7.4332 7.66859 7.8433 8.14417 7.8433 7.66859 7.4332 7.4975 7.68112 7.64631 7.9294 8.30407 
508 7.91591 7.65645 7.64687 7.53615 7.52587 7.65096 7.8824 8.13053 7.8824 7.65096 7.52587 7.53615 7.64687 7.65645 7.91591 8.25998 
509 7.34154 7.07969 7.23892 7.11579 7.11762 7.07596 7.1988 7.49984 7.1988 7.07596 7.11762 7.11579 7.23892 7.07969 7.34154 8.02598 
510 7.5002 7.16217 7.22168 7.30143 7.34319 7.15969 7.12002 7.54511 7.12002 7.15969 7.34319 7.30143 7.22168 7.16217 7.5002 8.04596 
511 7.4581 7.06949 7.28451 7.24289 7.26626 7.25969 7.07329 7.33259 7.07329 7.25969 7.26626 7.24289 7.28451 7.06949 7.4581 8.01912 
512 7.65203 7.09525 7.31828 7.23125 7.22269 7.25761 7.29813 7.40576 7.29813 7.25761 7.22269 7.23125 7.31828 7.09525 7.65203 8.08255 
513 7.99861 7.54241 7.76973 7.68737 7.682 7.69329 7.78062 7.61012 7.78062 7.69329 7.682 7.68737 7.76973 7.54241 7.99861 8.31921 
514 8.00414 7.62279 7.9296 7.72836 7.69882 7.8394 7.80851 7.87442 7.80851 7.8394 7.69882 7.72836 7.9296 7.62279 8.00414 8.36206 
515 8.23858 7.95345 8.35047 8.13413 7.94063 8.14034 8.13034 8.07951 8.13034 8.14034 7.94063 8.13413 8.35047 7.95345 8.23858 8.52278 
516 8.56055 8.32364 8.59779 8.29292 8.01902 8.52584 8.35268 8.13407 8.35268 8.52584 8.01902 8.29292 8.59779 8.32364 8.56055 8.59003 
517 7.59354 7.31584 7.68521 7.49034 7.10162 7.58701 7.50058 7.34511 7.50058 7.58701 7.10162 7.49034 7.68521 7.31584 7.59354 8.12532 
518 7.40212 7.218 7.19878 7.16673 6.95488 7.27988 7.31131 7.15473 7.31131 7.27988 6.95488 7.16673 7.19878 7.218 7.40212 8.01529 
519 7.26056 6.97158 6.93555 7.01718 6.69696 6.95554 7.01157 7.00423 7.01157 6.95554 6.69696 7.01718 6.93555 6.97158 7.26056 7.87235 
520 7.0532 6.79756 6.76032 6.73836 6.61571 6.66445 6.82331 6.90488 6.82331 6.66445 6.61571 6.73836 6.76032 6.79756 7.0532 7.77215 
521 6.88108 6.70087 6.57699 6.48257 6.23551 6.49091 6.53485 6.76487 6.53485 6.49091 6.23551 6.48257 6.57699 6.70087 6.88108 7.65802 
522 6.84499 6.5897 6.43706 6.43362 6.20632 6.41934 6.49318 6.55736 6.49318 6.41934 6.20632 6.43362 6.43706 6.5897 6.84499 7.6205 
523 7.17079 7.03922 6.72038 6.9714 6.56465 6.75961 6.89039 6.96638 6.89039 6.75961 6.56465 6.9714 6.72038 7.03922 7.17079 7.84201 
524 7.67319 7.38802 7.05376 7.25336 6.89628 7.04822 7.35091 7.46068 7.35091 7.04822 6.89628 7.25336 7.05376 7.38802 7.67319 8.04069 
525 7.67983 7.37648 7.17459 7.29074 6.95634 7.11941 7.52926 7.56014 7.52926 7.11941 6.95634 7.29074 7.17459 7.37648 7.67983 8.09614 
526 8.16005 7.69187 7.51321 7.60965 7.27241 7.34737 7.73908 7.53111 7.73908 7.34737 7.27241 7.60965 7.51321 7.69187 8.16005 8.26551 
527 8.16415 7.80153 7.42345 7.53807 7.2604 7.37067 7.90117 7.68195 7.90117 7.37067 7.2604 7.53807 7.42345 7.80153 8.16415 8.28047 
528 8.05251 7.52555 7.1639 7.15613 7.06792 7.19156 7.66176 7.55792 7.66176 7.19156 7.06792 7.15613 7.1639 7.52555 8.05251 8.1494 
529 8.19086 7.49352 7.05324 7.0374 7.13959 7.28145 7.82509 7.78002 7.82509 7.28145 7.13959 7.0374 7.05324 7.49352 8.19086 8.1952 
530 7.8556 7.16802 6.93588 6.87794 6.89978 6.96626 7.50053 7.52743 7.50053 6.96626 6.89978 6.87794 6.93588 7.16802 7.8556 8.07021 
531 7.9728 7.2336 7.10012 7.01441 7.16368 7.14173 7.42039 7.49968 7.42039 7.14173 7.16368 7.01441 7.10012 7.2336 7.9728 8.1265 
532 7.95173 7.41549 7.20444 7.143 7.26049 7.24691 7.54378 7.42409 7.54378 7.24691 7.26049 7.143 7.20444 7.41549 7.95173 8.18882 
533 7.68829 7.14588 6.77337 6.92053 6.89504 6.90029 7.16536 6.99041 7.16536 6.90029 6.89504 6.92053 6.77337 7.14588 7.68829 7.99827 
534 7.49966 6.75572 6.45558 6.47239 6.46749 6.64138 6.91191 6.92301 6.91191 6.64138 6.46749 6.47239 6.45558 6.75572 7.49966 7.81352 
535 8.00259 6.96373 6.70872 6.92219 6.89991 7.10852 7.35767 7.40299 7.35767 7.10852 6.89991 6.92219 6.70872 6.96373 8.00259 8.05383 
536 8.00671 6.85761 6.78793 7.0509 6.88393 7.18599 7.36359 7.40335 7.36359 7.18599 6.88393 7.0509 6.78793 6.85761 8.00671 8.03052 
537 8.10467 7.22391 7.09516 7.1021 7.14582 7.42637 7.47842 7.6924 7.47842 7.42637 7.14582 7.1021 7.09516 7.22391 8.10467 8.16073 
538 7.74001 6.92784 7.04526 6.91918 6.87998 7.20166 7.37294 7.50701 7.37294 7.20166 6.87998 6.91918 7.04526 6.92784 7.74001 8.02966 
539 7.66034 6.90148 6.84423 6.765 6.68481 7.13544 7.13749 7.34666 7.13749 7.13544 6.68481 6.765 6.84423 6.90148 7.66034 7.96074 
540 8.13396 7.27092 7.30599 7.17041 6.96238 7.3451 7.63278 7.73655 7.63278 7.3451 6.96238 7.17041 7.30599 7.27092 8.13396 8.1847 
541 7.48055 6.80402 6.74873 6.63939 6.62721 6.94464 6.93632 6.96382 6.93632 6.94464 6.62721 6.63939 6.74873 6.80402 7.48055 7.87546 
542 7.4815 6.98079 7.10551 6.80427 6.80954 7.14633 7.16364 6.8837 7.16364 7.14633 6.80954 6.80427 7.10551 6.98079 7.4815 7.95678 
543 7.82888 7.37933 7.38479 7.09949 7.08117 7.41558 7.5687 7.24418 7.5687 7.41558 7.08117 7.09949 7.38479 7.37933 7.82888 8.1074 
544 8.13663 7.49131 7.44622 7.08972 7.17751 7.566 7.66148 7.37555 7.66148 7.566 7.17751 7.08972 7.44622 7.49131 8.13663 8.17528 
